"CNP10 Price Schedule - Effective March 1, 2022",,,,,,,,,,,
Item ID,Description,Pack Quantity,List Price,Customer Price,UPC,Weight,Length,Width,Height,,
BP87Q,7-Inch Round Damper with Foam for Range Hoods,3,$22.60,$8.14,026715201778,1.35,0.82,0.73,0.33,,
BP90,Broan-NuTone Classic Replacement Grille for Ventilation Fan,4,$10.66,$5.22,026715167449,1.50,0.85,0.84,0.20,,
BP91,Replacement Bathroom Exhaust Fan Grille with Light,4,$22.90,$11.22,026715199754,3.25,1.08,0.58,1.01,,
BPQTAF,Aluminum Filter for QT20000 Series Range Hood,4,$11.54,$5.65,026715133840,1.30,1.12,1.00,0.22,,
BPQTF,Charcoal Replacement Filter for QT20000 Series Range Hood,4,$14.48,$7.10,026715133833,1.50,1.12,1.00,0.22,,
BPS1FA30,Aluminum Filter for 30-Inch wide QS1 Series Range Hood,3,$33.84,$16.58,026715138166,2.10,1.06,0.28,1.27,,
BPS1FA36,Aluminum Filter for 36-Inch wide QS1 Series Range Hood,3,$37.08,$18.17,026715138173,3.00,1.39,0.30,1.48,,
BPS2FA30,Aluminum Filter for 30-Inch wide QS2 Series Range Hood,6,$49.62,$24.31,026715138180,4.80,1.40,0.31,1.26,,
BPSF30,Charcoal Replacement Filter for 30-Inch wide QS Series Range Hood,4,$38.64,$18.93,026715138135,1.88,1.41,0.29,1.25,,
BPSF36,Charcoal Replacement Filter for 36-Inch wide QS Series Range Hood,4,$41.34,$20.26,026715138142,2.25,1.53,1.05,0.28,,
BUEZ024WW,Broan Economy UC 160 CFM 24N White/White,1,$190.60,$53.32,026715258949,11.57,2.24,0.63,1.62,,
BUEZ030BL,Broan Economy UC 160 CFM 30N Black,1,$190.10,$51.70,026715258963,12.77,2.75,0.63,1.63,,
BUEZ030WW,Broan Economy UC 160 CFM 30N White/White,1,$190.16,$51.71,026715258956,12.77,2.75,0.63,1.63,,
BUEZ036WW,Broan Economy UC 160 CFM 36N White/White,1,$196.52,$54.98,026715258970,14.17,3.24,0.63,1.63,,
BUEZ121WW,Broan Economy UC ND 21N White/White,1,$217.36,$100.63,026715258871,10.00,2.00,0.64,1.63,,
BUEZ124WW,Broan Economy UC ND 24N White/White,1,$193.76,$52.83,026715258840,10.77,2.24,0.63,1.62,,
BUEZ130BL,Broan Economy UC ND 30N Black,1,$193.40,$51.21,026715258833,12.07,2.75,0.63,1.63,,
BUEZ130BT,Broan Economy UC ND 30N Biscuit,1,$193.86,$51.33,026715258864,12.07,2.75,0.63,1.63,,
BUEZ130SS,Broan Economy UC ND 30N Stainless,1,$262.34,$80.68,026715258888,12.37,2.75,0.63,1.63,,
BUEZ130WW,Broan Economy UC ND 30N White/White,1,$193.48,$51.23,026715258857,12.07,2.75,0.63,1.63,,
BUEZ136WW,Broan Economy UC ND 30N White/White,1,$200.94,$54.79,026715258895,13.27,3.24,0.63,1.63,,
BUEZ230BL,Broan Economy UC 190 CFM 30N Black,1,$177.96,$51.16,026715258918,12.27,2.75,0.63,1.63,,
BUEZ230SS,Broan Economy UC 190 CFM 30N Stainless,1,$248.20,$80.89,026715258925,12.77,2.75,0.63,1.63,,
BUEZ230WW,Broan Economy UC 190 CFM 30N White/White,1,$178.02,$51.18,026715258901,12.27,2.75,0.63,1.63,,
BUEZ236WW,Broan Economy UC 190 CFM 36N White/White,1,$185.42,$54.74,026715258932,13.57,3.24,0.63,1.63,,
BUEZ330BL,30-INCH CONVERTIBLE UNDER CABINET RANGE HOOD WITH LIGHT IN BLACK WITH EZ1 INSTALLATION SYSTEM,1,$186.98,$88.63,026715258994,13.80,2.75,0.67,1.63,,
BUEZ330SS,30-INCH CONVERTIBLE UNDER CABINET RANGE HOOD WITH LIGHT IN STAINLESS STEEL WITH EZ1 INSTALLATION SYSTEM,1,$259.66,$126.83,026715259007,14.20,2.75,0.67,1.63,,
BUEZ330WW,30-INCH CONVERTIBLE UNDER CABINET RANGE HOOD WITH LIGHT IN WHITE WITH EZ1 INSTALLATION SYSTEM,1,$186.98,$88.63,026715258987,13.80,2.75,0.67,1.63,,
BW5030SSL,"Broan® 30-Inch Convertible European Style Wall-Mounted Chimney Range Hood, 390 MAX Blower CFM, Stainless Steel LED Light",1,$594.30,$268.56,026715263653,31.00,2.84,1.09,1.93,,
BW5036SSL,"Broan® 36-Inch Convertible European Style Wall-Mounted Chimney Range Hood, 390 MAX Blower CFM, Stainless Steel LED Light",1,$667.36,$327.01,026715263660,32.00,3.30,1.11,1.97,,
BWP2244SS,"Broan® 24-Inch Convertible Wall-Mount Pyramidal Chimney Range Hood, 450 MAX CFM, Stainless Steel",1,$687.82,$273.37,026715265114,30.40,2.44,1.18,2.08,,
BWP2304SS,"Broan® 30-Inch Convertible Wall-Mount Pyramidal Chimney Range Hood, 450 MAX CFM, Stainless Steel",1,$687.82,$273.37,026715265121,33.00,2.90,1.17,2.08,,
BWP2306SS,"Broan® 30-Inch Convertible Wall-Mount Pyramidal Chimney Range Hood, 630 MAX CFM, Stainless Steel",1,$756.84,$300.78,026715265145,34.60,2.90,1.18,2.08,,
BWP2364SS,"Broan® 36-Inch Convertible Wall-Mount Pyramidal Chimney Range Hood, 450 MAX CFM, Stainless Steel",1,$755.70,$301.27,026715265138,36.00,3.36,1.18,2.08,,
BWP2366SS,"Broan® 36-Inch Convertible Wall-Mount Pyramidal Chimney Range Hood, 630 MAX CFM, Stainless Steel",1,$832.94,$332.21,026715265152,37.50,3.36,1.18,2.08,,
BWS2304BLS,"Broan® 30-Inch Convertible Wall-Mount Low Profile Pyramidal Chimney Range Hood, 450 MAX CFM, Black Stainless Steel",1,$966.88,$385.12,026715265176,47.00,3.49,1.62,1.98,,
BWS2304SS,"LOW PROFILE PYRAMIDAL 30"" 450 CFM SS    ",1,$822.46,$326.85,026715265169,45.80,3.50,1.65,2.01,,
BWT2304SS,"Broan® 30-Inch Convertible Wall-Mount T-Style Chimney Range Hood, 450 MAX CFM, Stainless Steel",1,$821.74,$326.57,026715265183,45.30,3.50,1.62,2.04,,
BWT2304SSB,"Broan® 30-Inch Convertible Wall-Mount T-Style Chimney Range Hood, 450 MAX CFM, Stainless Steel with Black Glass",1,$962.56,$383.50,026715265190,47.00,3.50,1.63,2.01,,
C350BN,"Broan-NuTone 50CFM Replacement Motor/Wheel for 696N Ventilation Fan, 4.0 Sones",1,$43.32,$16.40,026715178834,2.00,0.77,0.33,0.61,,
C350GN,Broan-NuTone Replacement Grille for 695 and 696N Ventilation Fans,4,$12.86,$6.30,026715178858,1.72,0.83,0.82,0.27,,
C370BN,"Replacement Motor/Wheel, 70 CFM, (NuTone 695 housing)",1,$61.88,$24.18,026715178841,2.50,0.77,0.33,0.61,,
C905,Transformer,6,$21.18,$9.04,026715024827,5.63,0.77,0.28,0.42,,
C907,"16V, 30VA Doorbell Transformer",6,$33.56,$16.44,026715071289,12.00,0.77,0.34,0.46,,
C909,Tri-volt Transformer,6,$37.38,$18.32,026715071296,7.32,0.24,0.24,0.19,,
C915,Junction Box Transformer,6,$33.56,$16.44,784891071300,6.00,0.72,0.38,0.50,,
CA130,"Hose Sock, Central Vacs, for 30-32 foot long hose in Gray",12,$76.56,$26.03,784891981906,1.20,1.98,0.27,0.27,,
CD60W,Broan-NuTone 60 MINUTE COUNTDOWN TIMER WHITE,4,$58.36,$24.42,026715260638,1.60,0.36,0.19,0.53,,
CF329,CF329 Inlet Mounting Plate,20,$7.66,$2.60,784891774119,0.23,0.39,0.34,0.10,,
CF361,CF361 Mounting Bracket with plaster guard,20,$17.86,$6.07,784891774126,0.20,0.46,0.23,0.15,,
CF361F,Mounting Bracket with flanged spigot to assemble to any 382 series elbow,20,$24.86,$8.46,784891774263,0.30,0.44,0.21,0.12,,
CF362,90 Degree Flanged Ell  standard,20,$3.84,$1.31,784891774133,0.15,0.25,0.19,0.25,,
CF367,"36"" Flexible Tubing for Central Vacuum",6,$17.24,$5.86,784891774188,6.90,3.07,0.45,0.68,,
CF368,90 Degree Street Ell,20,$2.18,$0.72,784891774195,0.10,0.39,0.25,0.20,,
CF369,45 Degree Street Ell,20,$2.18,$0.72,784891774294,0.09,0.18,0.21,0.27,,
CF372,Utility Inlet,25,$7.66,$1.74,026715230143,0.15,0.21,0.25,0.17,,
CF377,90 Degree Sweep Ell-long,20,$2.18,$0.72,784891774317,0.22,0.36,0.36,0.19,,
CF380,Pipe support with wire clip,20,$1.30,$0.42,784891772580,0.04,0.30,0.19,0.06,,
CF382,90 Degree Sweep Ell,20,$2.04,$0.69,784891774331,0.15,0.29,0.29,0.19,,
CF382S,90 Degree Sweep Elbow for Use With Central Vacuum Systems,10,$2.04,$0.69,784891774348,0.11,0.24,0.24,0.19,,
CF383,90 Degree Tee,20,$2.80,$0.96,784891774225,0.22,0.39,0.37,0.19,,
CF384,3-Way Ell,10,$4.46,$1.52,784891774386,0.23,0.46,0.32,0.19,,
CF385,45 Degree Ell,20,$1.88,$0.66,784891774409,0.09,0.24,0.19,0.23,,
CF387,45 Degree Wye,10,$3.84,$1.31,784891774447,0.19,0.38,0.35,0.19,,
CF388,Stop Coupling,1,$1.30,$0.42,784891774461,0.05,0.18,0.18,0.13,,
CF389,End Cap,10,$2.54,$0.87,784891774485,0.01,0.18,0.18,0.08,,
CF3918,"Eight-Gallon Vacuum Bags for Central Vacuums, Set of 3",6,$24.26,$8.26,784891774492,0.55,0.85,0.67,0.10,,
CH230L,"Standard hose, Central Vacs, 42 Feet long in Dark Gray",1,$229.00,$77.86,784891779244,9.50,0.83,1.49,1.49,,
CH235,30' Crushproof Hose,1,$185.62,$63.12,784891779251,7.80,0.83,1.47,1.46,,
CH515,30' Current-Carrying Crushproof Hose,1,$438.24,$149.00,784891779268,8.60,0.83,1.43,1.46,,
CH615,30' Direct-Connect Crushproof Hose,1,$438.24,$149.00,784891779275,8.30,0.84,1.45,1.46,,
CI3303RK,Rough-in Kit for 3-Inlet Installation,1,$149.30,$50.75,784891771828,6.20,0.94,0.71,0.83,,
CI358W,"Operating System Compatibility , Operating System Compatibility ",10,$29.36,$9.97,784891771514,6.88,1.68,0.82,0.45,,
CI376W,"Trim Plate for CanSweep® Automatic Inlet for Central Vacs, 10-9/16 x 4h (adjustable), in White",25,$15.56,$6.77,026715255801,0.10,0.96,0.42,0.02,,
CI377W,"CanSweep® Automatic Inlet for Central Vacs, in White",16,$102.08,$31.23,026715255795,0.57,0.78,0.24,0.37,,
CI399ALM,Electra-Valve II Wall Inlet Almond,32,$12.76,$6.13,026715251230,0.25,0.44,0.30,0.16,,
CI399EB,E-Box Only for use with CI399 Electra-Valve II Inlets,200,$26.36,$12.91,026715251223,0.05,0.18,0.10,0.07,,
CI399RK,Electra-Valve II Wall Inlet Rough-In Kit,25,$37.02,$10.44,026715251216,0.38,0.57,0.40,0.13,,
CI399W,Electra-Valve II Wall Inlet White,32,$12.76,$6.13,026715251209,0.25,0.44,0.30,0.16,,
CK135,"Ratcheting Wand for Central Vacuums, Adjustable Length, with Plated Chrome Finish",25,$34.48,$14.64,784891983528,1.13,2.13,0.38,0.13,,
CS100,Car care attachment set,1,$159.48,$67.78,026715236138,8.45,2.00,1.32,0.83,,
CS200,Carpet & Bare Floor Combination Attachment Set (Excludes Hose),1,$170.96,$72.66,026715236145,4.00,2.20,0.86,0.32,,
CS300,Bare Floor Attachment Set,1,$491.18,$208.76,026715236152,17.00,1.54,1.21,2.67,,
CS400,Carpet & Bare Floor Combination and Pet Care Attachment Set,1,$586.88,$249.42,026715236169,19.10,1.54,1.21,2.67,,
CS500,Combination Carpet & Bare Floor Attachment Set For Use With Non-Electrified Inlets,1,"$1,058.92",$438.72,026715236176,25.65,1.54,1.21,2.67,,
CS600,Combination Carpet & Bare Floor Attachment Set for Use With Direct Connect Electrified Inlets,1,"$1,058.92",$438.72,026715236183,25.20,1.54,1.21,2.67,,
CT105,Natural hair dusting brush,50,$5.74,$2.44,026715236343,0.12,0.47,0.25,0.21,,
CT106G,"Upholstery Tool for Central Vacuums, 1-1/4-Inch neck diameter, in Black",50,$8.28,$3.51,784891770319,0.19,0.69,0.38,0.18,,
CT109,Pet brush,50,$4.46,$1.90,026715236329,0.15,0.47,0.25,0.19,,
CT110,Long crevice tool,50,$4.46,$1.90,026715236336,0.19,1.15,0.13,0.13,,
CT132,"Button Lock Wands for Central Vacuums, with Plated Chrome Finish",25,$32.54,$13.84,784891770333,0.95,1.52,0.50,0.11,,
CT140G,"Standard Floor/Rug Tool for Central Vacuums, 10-5/8-Inch Cleaning Width, in Black",12,$35.74,$15.18,784891983535,1.60,0.94,0.79,0.26,,
CT143B,"Universal Dusting Brush for Central Vacuums, in Black",30,$21.08,$8.94,784891770340,0.40,0.83,0.22,0.17,,
CT150B,"Deluxe Floor/Rug Tool for Central Vacuums, 11-Inch Cleaning Width, in Black",12,$29.96,$12.74,784891983542,1.00,1.08,0.77,0.25,,
CT156B,"Hard Surface Floor Tool for Central Vacuums, 11-3/4-Inch Cleaning Width, in Black",12,$32.54,$13.84,784891779718,0.75,1.02,0.30,0.61,,
CT157B,"Extra Wide Hard Surface Floor Tool for Central Vacuums, 14-Inch Cleaning Width, in Black",12,$45.92,$19.51,784891779725,0.90,1.22,0.30,0.59,,
CT158,"Premium 13"" Wide Turn & Twist Floor Brush",21,$53.60,$22.78,026715236350,0.64,1.07,0.46,0.29,,
CT170,"Adjustable-Ratcheting Wand for Central Vacuums, Adjustable Length, with Dark Gray with Metal Finish",20,$67.00,$28.46,026715193165,2.10,2.29,0.29,0.25,,
CT175,Adjustable Telescopic Wand For Central Vacuums,20,$67.00,$28.46,026715193172,1.80,2.33,0.29,0.25,,
CT350B,"Turbine Brush for Central Vacs, 11-Inch cleaning width",12,$49.76,$21.16,784891779763,2.00,1.06,0.33,0.93,,
CT700,Deluxe 14? Electric Power Brush For Central Vacs,6,$361.68,$153.71,026715193158,7.00,1.17,0.35,1.42,,
CVG4,4-Inch Grille for Broan In-Line Ventilators,6,$43.82,$21.47,784891994906,0.29,0.52,0.52,0.23,,
CVG6,6-Inch Grille for Broan In-Line Ventilators,6,$58.92,$28.87,784891270703,0.50,0.63,0.63,0.25,,
CVL4,4-Inch Sleeve,6,$40.78,$19.98,784891994913,0.60,0.83,0.42,0.33,,
CVL6,6-Inch Sleeve,6,$38.18,$18.71,784891994951,0.80,0.83,0.50,0.50,,
CWT45,Cold Weather Thermostat,1,$52.56,$25.75,026715210367,0.15,0.43,0.22,0.32,,
D101,Damper Kit for Model L3500EXL Ventilator. Twin damper flaps and mounting hardware,1,$41.44,$20.31,026715024247,0.90,1.17,0.81,0.06,,
DC4,"Broan-NuTone 4-Inch Duct Collar, For use with Models 636/636AL, easy attachment of 4-Inch round duct",6,$9.32,$4.57,026715135066,1.65,0.95,0.45,0.81,,
DCAM100,NuTone KNOCK Smart Video Doorbell Camera,20,$495.44,$189.51,026715248827,0.75,0.61,0.31,0.17,,
DCAM100FM,NuTone KNOCK Optional Flush Mount,20,$544.98,$208.46,026715254118,0.85,0.74,0.19,0.67,,
DCAM100RB,NuTone KNOCK Flush Mount Rough-in Box,20,$49.54,$25.28,026715254545,0.60,0.74,0.19,0.67,,
DD500W,Broan-NuTone DIGITAL DEHUMIDISTAT WHITE,4,$59.56,$25.89,026715260621,1.60,0.88,0.40,0.58,,
DHA4028407,DEHUMIDIFIER DIGITAL CONTROL REMOTE     ,1,$499.00,$204.59,859029004830,0.90,0.69,0.52,0.38,,
DHA4028539,DEHUMIDIFIER DIGITAL CONTROL            ,1,$445.00,$182.45,859029004823,0.80,0.69,0.52,0.38,,
DHA4036695,DEHUMIDIFIER SMALL HANG KIT             ,1,$138.00,$56.58,859029004557,4.75,2.02,0.52,0.54,,
DHA4037714,DEHUMIDIFIER FILTER 33 PINT             ,1,$19.00,$7.79,859029004854,0.45,1.07,1.06,0.08,,
DHA4037722,DEHUMIDIFIER MERV 13 FILTER 98 120 PI   ,1,$34.00,$13.94,810017960132,1.30,1.50,1.23,0.18,,
DHA4037724,DEHUMIDIFIER MERV 13 FILTER 70 PINT     ,1,$45.00,$18.45,859029004533,0.17,0.83,0.83,1.00,,
DHA4037766,DEHUMIDIFIER SURFACE MOUNT KIT 33 PIN   ,1,$278.00,$113.98,859029004885,14.60,3.00,1.75,0.83,,
DHA4037767,DEHUMIDIFIER 2X4 WALL MOUNT KIT 33 PI   ,1,$221.00,$90.61,859029004878,9.20,3.04,1.69,0.83,,
DHA4037768,DEHUMIDIFIER REAR PANEL KIT 33 PINT     ,1,$185.00,$75.85,859029004861,11.50,3.00,1.75,0.83,,
DT100W,Broan-NuTone DELAY OFF TIMER WHITE,1,$119.10,$48.83,026715260669,0.30,0.37,0.18,0.19,,
DT4C,"Flex Duct, 4-Inch, Non-insulated (25 ft.)",4,$61.14,$29.96,055321160704,8.00,0.90,0.86,0.88,,
DT4W,"Flex Duct, 4-Inch, Insulated (25 ft.)",1,$88.82,$43.52,055321160674,6.25,2.27,0.69,0.69,,
DT6W,6-Inch Insulated Duct (25 ft.),1,$124.28,$60.90,055321160681,8.00,2.32,0.80,0.80,,
E050,"Broan Economy 50 CFM Ventilation Fan, 2.5 Sones",1,$44.24,$21.69,026715254194,4.20,0.86,0.43,0.83,,
E070,"Broan Economy 70 CFM Ventilation Fan, 4.0 Sones",1,$58.96,$28.87,026715254217,4.60,0.86,0.43,0.83,,
E0F50,"Broan Economy Series 50 CFM Ceiling/Wall Ventilation Fan Finish Pack, 2.5 Sones",6,$36.48,$17.84,026715254200,18.60,2.38,0.82,0.89,,
E0F70,"Broan Economy Series 70 CFM Ceiling/Wall Ventilation Fan Finish Pack, 4.0 sones",6,$51.14,$25.03,026715254231,21.00,2.38,0.82,0.89,,
E5490SS,480 CFM 27-9/16-Inch x 35-7/16-Inch Island Chimney Hood in Stainless Steel,1,"$3,419.46","$1,675.54",026715174386,87.00,3.40,2.50,1.90,,
E6030SS,30-Inch 600 CFM Internal Blower Stainless Steel Range Hood,1,"$2,340.12","$1,146.66",026715186242,70.00,3.50,2.00,2.79,,
E6036SS,36-Inch 600 CFM Internal Blower Stainless Steel Range Hood,1,"$2,433.28","$1,192.31",026715186259,74.00,3.50,2.00,2.79,,
E6042TSS,42-Inch 1200 CFM Internal Blower Stainless Steel Range Hood,1,"$2,861.56","$1,402.16",026715186266,94.00,4.50,2.00,2.83,,
E6048TSS,48-Inch 1200 CFM Internal Blower Stainless Steel Range Hood,1,"$2,955.96","$1,448.42",026715186273,94.00,4.50,2.00,2.83,,
E60E30SS,30-Inch External Blower Stainless Steel Range Hood Shell,1,"$1,982.98",$971.66,026715186280,62.00,3.50,2.00,2.79,,
E60E36SS,36-Inch External Blower Stainless Steel Range Hood Shell,1,"$2,097.54","$1,027.79",026715186297,67.00,3.51,2.00,2.79,,
E60E42SS,42-Inch External Blower Stainless Steel Range Hood Shell,1,"$2,152.18","$1,054.57",026715186303,78.00,4.58,2.00,2.83,,
E60E48SS,48-Inch External Blower Stainless Steel Range Hood Shell,1,"$2,260.30","$1,107.55",026715186310,82.00,4.58,2.00,2.83,,
E6430SS,30-Inch 600 CFM Internal Blower Stainless Steel Range Hood,1,"$1,556.02",$762.45,026715186327,43.60,3.32,1.13,2.23,,
E6436SS,36-Inch 600 CFM Internal Blower Stainless Steel Range Hood,1,"$1,588.90",$778.56,026715186334,46.90,3.30,1.13,2.18,,
E6442SS,42-Inch 600 CFM Internal Blower Stainless Steel Range Hood,1,"$1,708.94",$837.38,026715186341,53.40,4.33,1.15,2.25,,
E6448SS,48-Inch 600 CFM Internal Blower Stainless Steel Range Hood,1,"$1,777.92",$871.18,026715186358,55.50,4.33,1.15,2.25,,
E6448TSS,48-Inch 1200 CFM Internal Blower Stainless Steel Range Hood,1,"$2,106.70","$1,032.28",026715186365,65.40,4.33,1.15,2.25,,
E64E30SS,30-Inch External Blower Stainless Steel Range Hood Shell,1,"$1,260.70",$617.74,026715186372,35.60,3.31,1.13,2.25,,
E64E36SS,36-Inch External Blower Stainless Steel Range Hood Shell,1,"$1,322.96",$648.25,026715186389,38.80,3.31,1.15,2.25,,
E64E42SS,42-Inch External Blower Stainless Steel Range Hood Shell,1,"$1,449.78",$710.39,026715186396,45.00,4.33,1.15,2.25,,
E64E48SS,48-Inch External Blower Stainless Steel Range Hood Shell,1,"$1,528.50",$748.97,026715186402,48.30,4.33,1.15,2.25,,
EBS1244SS,"Broan® Elite 24-inch Slide-out Range Hood, 400 Max Blower CFM, Stainless Steel",1,"$1,093.92",$503.20,026715268207,32.80,2.46,1.40,1.50,,
EBS1304SS,"Broan® Elite 30-inch Slide-out Range Hood, 400 Max Blower CFM, Stainless Steel",1,"$1,128.90",$519.29,026715268214,36.40,2.97,1.38,1.50,,
EBS1364SS,"Broan® Elite 36-inch Slide-out Range Hood, 400 Max Blower CFM, Stainless Steel",1,"$1,164.94",$535.87,026715268221,42.90,3.39,1.38,1.50,,
EI5936SS,"35-3/8-Inch x 25-5/8-Inch, Island version, Stainless steel, Curved Glass Canopy, 500 CFM, Electronic control",1,"$2,026.06",$992.77,026715194919,88.00,3.27,2.44,1.80,,
EP300108,30-Inch wide Backsplash in Reversible White/Almond,4,$43.68,$21.40,026715062898,6.50,2.75,2.28,0.07,,
EP300223,30-Inchwide Backsplash in Reversible Biscuit/Black,4,$43.68,$21.40,026715140947,6.00,2.75,2.29,0.07,,
EPD6136SS,36-Inch Stainless Steel Pro-Style Outdoor Hood,1,"$2,993.30","$1,466.72",026715204069,101.00,3.50,2.00,3.08,,
EPD6142SS,42-Inch Stainless Steel Pro-Style Outdoor Hood,1,"$3,188.50","$1,562.37",772371150409,117.50,4.50,2.00,3.08,,
EPD6148SS,48-Inch Stainless Steel Pro-Style Outdoor Hood,1,"$3,383.72","$1,658.02",026715204076,122.50,4.53,2.00,3.10,,
EPD6160SS,60-Inch Stainless Steel Pro-Style Outdoor Hood,1,"$4,464.04","$2,187.38",026715240050,145.00,6.50,2.00,2.83,,
ERV100S,"SKY Series Energy Recovery Ventilator, 102 CFM at 0.4 in. w.g.",1,"$1,698.86",$832.44,026715242559,41.00,2.36,1.04,2.08,,
ERV100SP,Energy Recovery Ventilator for high-rise residential towers and southern regions,1,"$1,853.46",$908.20,026715242566,42.50,2.36,1.04,2.08,,
ERV180S,BROAN ERV180S,1,"$2,317.18","$1,135.42",026715242658,67.00,3.38,1.74,1.67,,
ERV200TE,"HE Series Energy Recovery Ventilator, 210 CFM at 0.4 in. w.g.",1,"$4,396.96","$2,154.51",026715242672,111.00,2.92,1.96,2.96,,
ERV250TE,BROAN ERV250 ECM,1,"$3,709.94","$1,817.87",026715242696,97.00,2.90,1.93,3.03,,
ERVH100S,"Advanced Series Energy Recovery Ventilator, 100 CFM at 0.4 in. w.g.",1,"$2,471.76","$1,211.16",026715242511,53.50,3.50,1.27,1.77,,
ERVS100S,"Broan® Sky Series Energy Recovery Ventilator, 105 CFM at 0.4 in. w.g.",1,"$1,317.90",$645.77,026715242573,40.85,2.34,1.03,2.10,,
EW4324SS,B-E T-Style 24'' 400 CFM SS,1,"$1,075.90",$494.91,026715261277,38.25,2.29,1.43,2.25,,
EW4330BLS,B-E T-Style 30'' 400 CFM Black SS,1,"$1,048.08",$482.12,026715261291,44.00,2.81,1.40,2.23,,
EW4330SS,B-E T-Style 30'' 400 CFM SS,1,$853.74,$392.72,026715261284,40.25,2.77,1.40,2.23,,
EW4336BLS,B-E T-Style 36'' 400 CFM Black SS,1,"$1,219.26",$560.86,026715261314,47.00,3.28,1.40,2.25,,
EW4336SS,B-E T-Style 36'' 400 CFM SS,1,"$1,032.22",$474.82,026715261307,42.60,3.28,1.40,2.19,,
EW4630SS,B-E Curved Glass 30'' 400 CFM SS,1,$920.96,$423.64,026715261253,50.50,3.34,1.72,2.19,,
EW4636SS,B-E Curved Glass 36'' 400 CFM SS,1,"$1,066.68",$490.67,026715261260,52.60,3.33,1.71,2.19,,
EW4824SS,B-E Pyramidal 24'' 400 CFM SS,1,"$1,075.90",$494.91,026715261192,31.00,2.50,1.34,2.13,,
EW4830BLS,B-E Pyramidal 30'' 400 CFM Black SS,1,"$1,042.48",$479.55,026715261222,34.00,2.96,1.33,2.14,,
EW4830SS,B-E Pyramidal 30'' 400 CFM SS,1,$848.92,$390.50,026715261208,33.00,2.94,1.35,2.10,,
EW4830WH,B-E Pyramidal 30'' 400 CFM White,1,$880.02,$404.81,026715261215,33.20,3.00,1.33,2.08,,
EW4836BLS,B-E Pyramidal 36'' 400 CFM Black SS,1,"$1,200.64",$552.29,026715261246,36.50,3.42,1.33,2.15,,
EW4836SS,B-E Pyramidal 36'' 400 CFM SS,1,"$1,012.18",$465.60,026715261239,35.50,3.43,1.35,2.08,,
EW5430BLS,30-Inch 500 CFM Black Stainless Steel Chimney Range Hood,1,"$1,554.28",$713.41,026715253678,56.00,2.86,1.83,2.46,,
EW5436BLS,36-Inch 500 CFM Black Stainless Steel Chimney Range Hood,1,"$1,646.24",$755.64,026715253685,61.00,3.33,1.83,2.46,,
EW5630SS,30-Inch Glass Canopy 500 CFM Chimney Range Hood,1,"$1,345.56",$659.32,026715194933,57.30,3.20,1.76,2.05,,
EW5636SS,35-7/16-Inch Glass Canopy 500 CFM Chimney Range Hood,1,"$1,408.24",$690.04,026715194926,60.00,3.19,1.76,2.07,,
EW5830SS,"30-Inch 500 CFM Stainless Steel Range Hood Traditional Canopy, Electronic Control",1,"$1,346.84",$659.95,026715194957,36.60,2.92,1.35,2.07,,
EW5836SS,"36-Inch 500 CFM Stainless Steel Range Hood Traditional Canopy, Electronic",1,"$1,403.72",$687.82,026715194940,40.00,3.40,1.37,2.10,,
EWP1306SS,"30"" Stainless 640 MAX Blower CFM Pyramidal Chimney Range Hood",1,"$1,376.94",$633.39,026715267958,18.00,2.89,1.38,2.10,,
EWP1366SS,"36"" Stainless 640 MAX Blower CFM Pyramidal Chimney Range Hood",1,"$1,482.94",$682.15,026715267965,19.00,3.36,1.38,2.10,,
EWT1306SS,"30"" Stainless 640 MAX Blower CFM T-Style Chimney Range Hood",1,"$1,464.92",$673.86,026715267972,22.00,2.89,1.17,2.07,,
EWT1366SS,"36"" Stainless 640 MAX Blower CFM T-Style Chimney Range Hood",1,"$1,605.90",$738.71,026715267989,22.00,3.36,1.17,2.07,,
EZ80N,"NuTone EZFit 80 CFM Ventilation Fan, 1.0 Sones; ENERGY STAR Certified",1,$293.06,$83.09,026715231430,9.60,1.53,0.54,1.15,,
F402401,"24-Inch Convertible Range Hood, White",1,$181.30,$55.61,026715142934,11.60,2.25,0.64,1.63,,
F402404,"24-Inch Convertible Range Hood, Stainless Steel",1,$248.30,$101.56,026715142958,12.00,2.25,0.64,1.63,,
F402411,"24-Inch Convertible Range Hood, White-on-White",1,$181.44,$55.65,026715144600,11.60,2.25,0.64,1.63,,
F402423,"24-Inch Convertible Range Hood, Black",1,$181.58,$55.69,026715173198,11.60,2.25,0.64,1.63,,
F403001,"30-Inch Convertible Range Hood, White",1,$179.74,$53.20,026715142972,12.60,2.75,0.63,1.63,,
F403004,"30-Inch Convertible Range Hood, Stainless Steel",1,$241.22,$94.25,026715142996,13.30,2.75,0.65,1.63,,
F403008,"30-Inch Convertible Range Hood, Almond",1,$179.84,$53.23,026715143009,12.90,2.75,0.64,1.63,,
F403011,"30-Inch Convertible Range Hood, White-on-White",1,$179.90,$53.25,026715144624,12.70,2.76,0.63,1.63,,
F403022,"30-Inch Convertible Range Hood, Bisque-on-Bisque",1,$180.38,$53.39,026715144631,12.80,2.75,0.64,1.63,,
F403023,"30-Inch Convertible Range Hood, Black",1,$180.06,$53.30,026715143016,12.80,2.75,0.64,1.63,,
